player_id,install_date,platform,region,skill_factor,spender
P03072,2026-03-18,Xbox,EU,1.31,0
P03073,2026-02-19,PS5,NA-West,1.151,0
P03074,2026-03-30,PS5,LATAM,0.757,0
P03075,2026-01-18,PS5,NA-West,1.086,0
P03076,2026-01-30,Xbox,LATAM,1.148,0
P03077,2026-01-23,Xbox,NA-West,0.915,0
P03078,2026-01-21,PC,NA-West,0.744,0
P03079,2026-03-24,PS5,NA-West,0.778,0
P03080,2026-03-14,Xbox,NA-East,1.053,0
P03081,2026-03-13,PC,NA-East,1.188,0
P03082,2026-01-02,PC,NA-East,1.086,1
P03083,2026-03-08,PC,NA-East,0.718,0
P03084,2026-03-07,Xbox,LATAM,1.256,0
P03085,2026-01-16,PS5,NA-West,1.146,0
P03086,2026-01-12,PC,EU,0.812,0
P03087,2026-03-25,Xbox,NA-East,1.032,0
P03088,2026-02-05,Xbox,NA-West,0.487,1
P03089,2026-02-09,PS5,NA-East,0.2,1
P03090,2026-01-26,PS5,LATAM,0.882,0
P03091,2026-01-01,PS5,LATAM,0.559,0
P03092,2026-01-10,PC,LATAM,0.63,1
P03093,2026-03-27,PC,NA-East,0.787,0
P03094,2026-02-20,PC,NA-East,1.255,0
P03095,2026-01-29,PS5,EU,1.02,1
P03096,2026-03-20,PS5,LATAM,1.323,0
P03097,2026-03-20,PC,LATAM,1.6,0
P03098,2026-01-26,Xbox,LATAM,0.947,1
P03099,2026-03-19,PC,LATAM,0.94,0
P03100,2026-03-08,PS5,LATAM,1.362,0
P03101,2026-01-10,Xbox,LATAM,0.779,1
P03102,2026-02-28,PS5,NA-East,1.253,0
P03103,2026-01-31,PC,LATAM,1.587,0
P03104,2026-02-15,Xbox,NA-West,0.2,0
P03105,2026-02-08,PC,EU,1.44,0
P03106,2026-01-10,Xbox,EU,1.07,0
P03107,2026-01-16,Xbox,NA-East,0.625,0
P03108,2026-01-18,PC,NA-East,0.656,1
P03109,2026-03-28,PC,EU,1.147,0
P03110,2026-03-17,PS5,NA-West,0.844,1
P03111,2026-03-19,Xbox,NA-East,1.296,0
P03112,2026-04-01,PS5,EU,1.57,0
P03113,2026-01-17,Xbox,EU,1.351,0
P03114,2026-01-06,PC,NA-East,0.744,0
P03115,2026-01-19,PS5,NA-East,1.495,0
P03116,2026-01-03,Xbox,LATAM,1.103,0
P03117,2026-04-01,PC,LATAM,1.289,0
P03118,2026-01-18,PC,NA-West,0.876,0
P03119,2026-03-20,PS5,NA-East,0.736,1
P03120,2026-03-04,Xbox,NA-West,0.2,0
P03121,2026-02-03,PC,LATAM,0.947,0
P03122,2026-03-11,PS5,NA-East,1.554,0
P03123,2026-01-08,Xbox,NA-East,1.189,0
P03124,2026-03-15,PC,LATAM,0.989,0
P03125,2026-01-14,PS5,NA-West,1.508,0
P03126,2026-01-06,PS5,NA-East,0.99,0
P03127,2026-01-18,PC,LATAM,1.028,0
P03128,2026-03-29,PS5,NA-East,1.874,0
P03129,2026-03-15,PS5,EU,1.099,0
P03130,2026-03-24,PS5,LATAM,1.287,0
P03131,2026-03-15,PS5,NA-West,1.158,0
P03132,2026-02-05,PS5,NA-East,1.574,0
P03133,2026-03-07,PC,EU,1.86,0
P03134,2026-01-11,PC,NA-East,1.138,1
P03135,2026-01-06,Xbox,LATAM,1.344,1
P03136,2026-01-24,PC,EU,1.671,0
P03137,2026-03-09,PS5,NA-West,1.057,0
P03138,2026-01-08,Xbox,LATAM,0.768,1
P03139,2026-02-24,PC,EU,0.559,0
P03140,2026-03-11,PC,EU,0.56,0
P03141,2026-02-18,Xbox,EU,1.551,0
P03142,2026-01-18,PC,LATAM,0.696,0
P03143,2026-02-05,PS5,EU,0.902,0
P03144,2026-02-16,Xbox,NA-West,1.2,0
P03145,2026-01-02,PS5,EU,0.637,0
P03146,2026-03-05,PC,NA-East,0.792,0
P03147,2026-01-13,PS5,LATAM,2.0,0
P03148,2026-03-29,PS5,LATAM,1.31,0
P03149,2026-01-07,Xbox,NA-East,0.915,0
P03150,2026-03-21,PS5,NA-East,0.824,0
P03151,2026-01-01,PC,LATAM,1.406,0
P03152,2026-03-14,PC,NA-West,0.441,0
P03153,2026-03-31,PC,EU,1.124,0
P03154,2026-01-24,Xbox,EU,1.269,0
P03155,2026-03-21,PC,LATAM,0.799,1
P03156,2026-02-26,PS5,NA-East,0.808,0
P03157,2026-04-01,Xbox,NA-East,0.977,0
P03158,2026-03-27,PC,LATAM,1.001,0
P03159,2026-03-28,Xbox,NA-East,0.333,0
P03160,2026-03-16,PC,NA-East,1.207,0
P03161,2026-02-24,PS5,NA-East,1.462,1
P03162,2026-02-08,PC,EU,0.463,0
P03163,2026-03-20,PS5,EU,1.691,0
P03164,2026-02-01,PS5,NA-West,1.449,0
P03165,2026-02-19,PS5,NA-East,1.111,0
P03166,2026-02-20,Xbox,NA-East,0.245,0
P03167,2026-02-19,PC,NA-West,0.918,0
P03168,2026-03-06,Xbox,NA-West,0.943,0
P03169,2026-03-14,Xbox,EU,1.173,0
P03170,2026-01-03,PS5,NA-West,1.407,0
P03171,2026-01-02,PC,NA-East,1.099,0
P03172,2026-02-18,PS5,NA-West,0.929,0
P03173,2026-02-28,PC,NA-West,0.783,0
P03174,2026-03-15,PC,EU,0.941,0
P03175,2026-01-13,PC,NA-East,1.518,0
P03176,2026-02-23,PC,NA-East,1.057,0
P03177,2026-03-11,PS5,NA-West,0.66,1
P03178,2026-01-15,PC,NA-West,1.297,0
P03179,2026-01-01,PS5,EU,0.896,0
P03180,2026-03-14,PS5,EU,0.2,0
P03181,2026-01-24,Xbox,LATAM,1.4,0
P03182,2026-02-20,PC,LATAM,1.83,0
P03183,2026-01-23,PC,LATAM,1.213,0
P03184,2026-03-08,PS5,NA-East,1.104,0
P03185,2026-01-17,PC,EU,1.38,0
P03186,2026-01-29,PC,NA-West,0.9,0
P03187,2026-01-22,Xbox,NA-West,1.507,1
P03188,2026-03-09,PS5,NA-East,1.095,0
P03189,2026-03-14,PC,LATAM,1.138,0
P03190,2026-02-17,Xbox,EU,0.781,0
P03191,2026-03-01,Xbox,NA-East,0.855,0
P03192,2026-03-08,PS5,NA-West,1.108,0
P03193,2026-03-31,Xbox,LATAM,0.806,0
P03194,2026-01-20,PC,EU,0.538,0
P03195,2026-02-09,Xbox,NA-West,1.342,0
P03196,2026-03-03,Xbox,NA-West,1.061,0
P03197,2026-03-10,PC,NA-West,1.557,0
P03198,2026-01-20,PS5,LATAM,1.141,0
P03199,2026-03-25,Xbox,NA-East,1.045,1
P03200,2026-02-16,Xbox,NA-East,0.513,0
P03201,2026-03-22,Xbox,NA-West,0.983,0
P03202,2026-02-05,PC,NA-West,1.498,0
P03203,2026-02-26,PC,NA-East,0.318,0
P03204,2026-01-25,PC,NA-East,1.586,0
P03205,2026-01-07,PC,NA-East,0.707,0
P03206,2026-03-18,PS5,LATAM,1.079,1
P03207,2026-03-16,PC,NA-East,1.358,0
P03208,2026-03-25,PS5,NA-East,1.248,0
P03209,2026-02-18,PC,NA-West,1.067,0
P03210,2026-01-04,Xbox,EU,0.942,1
P03211,2026-02-19,PC,NA-West,0.844,0
P03212,2026-02-23,PS5,LATAM,0.589,0
P03213,2026-02-17,PS5,LATAM,1.357,0
P03214,2026-01-06,PC,NA-East,0.597,0
P03215,2026-02-20,Xbox,EU,0.92,0
P03216,2026-02-02,PS5,LATAM,0.97,0
P03217,2026-03-29,Xbox,NA-West,0.793,0
P03218,2026-02-14,PS5,NA-West,1.505,0
P03219,2026-01-17,PS5,NA-East,1.197,0
P03220,2026-01-19,Xbox,NA-West,0.978,0
P03221,2026-02-13,PS5,EU,1.415,0
P03222,2026-01-13,Xbox,NA-East,0.706,0
P03223,2026-03-05,Xbox,NA-East,1.446,0
P03224,2026-02-22,PS5,NA-East,1.156,0
P03225,2026-03-15,PC,EU,0.888,0
P03226,2026-01-18,PS5,LATAM,0.833,0
P03227,2026-01-24,PS5,NA-West,1.398,0
P03228,2026-02-03,PC,NA-West,1.812,0
P03229,2026-04-01,Xbox,LATAM,1.344,0
P03230,2026-02-17,PS5,LATAM,1.274,0
P03231,2026-03-14,PS5,LATAM,0.813,0
P03232,2026-02-04,Xbox,EU,0.852,0
P03233,2026-02-16,Xbox,LATAM,1.367,0
P03234,2026-02-04,Xbox,LATAM,0.366,0
P03235,2026-01-09,PC,NA-East,0.31,1
P03236,2026-02-06,PC,EU,0.703,0
P03237,2026-03-21,PC,EU,1.26,0
P03238,2026-02-21,PS5,LATAM,0.745,0
P03239,2026-02-27,PC,NA-East,1.285,1
P03240,2026-02-05,Xbox,NA-East,1.219,1
P03241,2026-02-19,PC,EU,1.461,0
P03242,2026-03-16,PC,LATAM,1.209,0
P03243,2026-02-08,PC,NA-East,1.122,0
P03244,2026-02-22,PC,NA-East,1.112,0
P03245,2026-03-29,Xbox,NA-East,1.071,0
P03246,2026-03-09,PC,NA-East,1.343,0
P03247,2026-03-12,Xbox,EU,0.264,0
P03248,2026-01-27,PS5,NA-West,0.398,1
P03249,2026-03-06,Xbox,LATAM,1.08,0
P03250,2026-03-05,Xbox,NA-East,1.312,0
P03251,2026-02-22,PC,NA-West,1.206,0
P03252,2026-03-01,PS5,EU,0.561,0
P03253,2026-01-25,PC,NA-East,0.833,0
P03254,2026-03-22,PS5,NA-East,0.802,0
P03255,2026-02-17,PC,NA-East,0.807,1
P03256,2026-01-20,Xbox,NA-West,0.473,1
P03257,2026-01-24,PC,NA-East,0.781,0
P03258,2026-03-19,Xbox,NA-East,0.711,0
P03259,2026-01-28,Xbox,NA-East,1.035,0
P03260,2026-01-22,PC,LATAM,1.195,0
P03261,2026-02-14,PS5,NA-West,0.893,0
P03262,2026-01-04,Xbox,LATAM,0.819,0
P03263,2026-02-14,Xbox,EU,1.235,0
P03264,2026-03-26,PC,NA-West,0.686,0
P03265,2026-03-30,Xbox,NA-West,1.049,0
P03266,2026-03-19,PS5,LATAM,0.985,0
P03267,2026-01-29,PC,LATAM,1.05,0
P03268,2026-03-06,PS5,NA-East,0.945,0
P03269,2026-03-12,PC,LATAM,1.106,0
P03270,2026-01-16,PC,LATAM,1.058,0
P03271,2026-01-02,PC,EU,0.796,0
P03272,2026-03-12,Xbox,NA-West,1.156,0
P03273,2026-03-05,PS5,EU,0.662,0
P03274,2026-02-03,PS5,LATAM,1.073,0
P03275,2026-01-17,PC,NA-West,1.598,1
P03276,2026-01-21,Xbox,NA-East,1.365,0
P03277,2026-02-07,Xbox,NA-West,0.995,0
P03278,2026-03-27,PC,NA-West,1.494,0
P03279,2026-02-15,Xbox,EU,0.718,1
P03280,2026-03-25,Xbox,LATAM,1.331,0
P03281,2026-02-01,Xbox,NA-East,1.462,0
P03282,2026-03-29,PC,NA-East,1.075,0
P03283,2026-02-10,PS5,NA-East,1.059,0
P03284,2026-02-11,PC,NA-West,1.436,0
P03285,2026-01-23,PS5,LATAM,0.902,0
P03286,2026-03-02,PS5,EU,0.809,0
P03287,2026-01-06,PC,NA-West,0.828,0
P03288,2026-03-26,Xbox,EU,1.136,1
P03289,2026-03-14,PS5,LATAM,1.054,0
P03290,2026-03-14,Xbox,LATAM,1.14,0
P03291,2026-01-28,PS5,EU,0.678,0
P03292,2026-01-08,PC,NA-East,0.989,0
P03293,2026-02-25,PC,LATAM,1.513,1
P03294,2026-03-26,PC,NA-West,1.254,0
P03295,2026-02-25,PS5,LATAM,1.404,0
P03296,2026-03-14,PC,NA-West,1.381,0
P03297,2026-03-03,PC,NA-West,1.073,1
P03298,2026-02-19,PS5,LATAM,0.962,0
P03299,2026-02-23,PC,EU,0.598,1
P03300,2026-03-19,PS5,EU,1.503,1
P03301,2026-03-07,Xbox,EU,0.711,0
P03302,2026-01-16,Xbox,NA-East,1.126,0
P03303,2026-01-04,PS5,EU,1.062,0
P03304,2026-03-14,PS5,LATAM,0.6,0
P03305,2026-01-07,Xbox,LATAM,1.366,0
P03306,2026-02-09,PS5,LATAM,0.43,0
P03307,2026-02-27,PC,LATAM,0.339,0
P03308,2026-02-19,PC,EU,1.285,0
P03309,2026-01-05,PS5,NA-West,1.259,0
P03310,2026-01-05,PS5,LATAM,0.707,0
P03311,2026-03-01,Xbox,EU,0.842,1
P03312,2026-03-31,PC,EU,0.775,0
P03313,2026-01-02,PC,NA-West,1.14,0
P03314,2026-03-28,PC,EU,1.08,0
P03315,2026-03-09,Xbox,EU,0.675,0
P03316,2026-02-14,PS5,NA-West,1.32,0
P03317,2026-02-12,PS5,NA-West,1.017,0
P03318,2026-02-02,PS5,NA-East,1.137,0
P03319,2026-03-19,PC,EU,0.504,0
P03320,2026-02-27,PS5,LATAM,0.9,1
P03321,2026-03-09,Xbox,NA-West,1.038,0
P03322,2026-01-07,PC,LATAM,0.656,0
P03323,2026-01-28,Xbox,EU,1.519,1
P03324,2026-01-21,Xbox,LATAM,1.035,1
P03325,2026-03-30,PC,LATAM,1.322,1
P03326,2026-03-08,Xbox,LATAM,0.834,0
P03327,2026-03-02,PC,NA-East,1.058,0
P03328,2026-01-06,PS5,LATAM,0.855,0
P03329,2026-01-19,PC,NA-East,0.959,0
P03330,2026-02-15,PC,LATAM,1.477,1
P03331,2026-02-20,Xbox,LATAM,1.283,0
P03332,2026-03-16,PS5,NA-East,0.725,0
P03333,2026-02-25,Xbox,NA-West,1.14,0
P03334,2026-02-03,PC,EU,0.878,0
P03335,2026-02-20,PC,EU,0.888,1
P03336,2026-01-27,PS5,NA-West,0.936,0
P03337,2026-01-18,PS5,LATAM,1.259,0
P03338,2026-02-03,PC,EU,0.574,1
P03339,2026-02-27,Xbox,LATAM,0.919,0
P03340,2026-03-11,Xbox,EU,1.044,0
P03341,2026-01-19,Xbox,NA-East,0.742,0
P03342,2026-03-25,PS5,LATAM,1.436,0
P03343,2026-01-09,PC,EU,0.779,0
P03344,2026-02-10,PS5,NA-East,1.235,1
P03345,2026-03-13,PS5,EU,0.781,0
P03346,2026-02-13,PC,NA-West,0.926,0
P03347,2026-03-08,PC,NA-East,1.489,1
P03348,2026-01-18,PC,NA-West,0.779,1
P03349,2026-01-02,PS5,LATAM,1.031,0
P03350,2026-01-09,PS5,LATAM,0.982,0
P03351,2026-01-02,PS5,EU,0.659,0
P03352,2026-02-10,PC,EU,1.003,0
P03353,2026-01-27,PC,NA-West,1.783,0
P03354,2026-03-13,PC,NA-West,1.079,0
P03355,2026-02-04,PC,NA-East,0.822,0
P03356,2026-02-07,Xbox,NA-East,0.2,1
P03357,2026-01-21,PC,EU,1.497,1
P03358,2026-02-17,Xbox,LATAM,1.599,0
P03359,2026-02-03,Xbox,NA-East,0.765,0
P03360,2026-03-02,PS5,EU,0.664,0
P03361,2026-03-21,PC,EU,1.108,0
P03362,2026-02-16,PS5,NA-West,0.84,0
P03363,2026-03-02,PC,NA-West,0.78,0
P03364,2026-03-18,Xbox,EU,1.847,0
P03365,2026-03-10,Xbox,NA-West,0.947,0
P03366,2026-03-04,Xbox,NA-East,1.001,0
P03367,2026-01-13,PC,NA-East,1.102,0
P03368,2026-03-07,Xbox,LATAM,1.522,0
P03369,2026-03-20,PC,LATAM,1.741,0
P03370,2026-03-04,Xbox,NA-West,0.976,0
P03371,2026-02-15,Xbox,EU,1.743,0
P03372,2026-01-23,PC,LATAM,0.535,0
P03373,2026-01-23,PS5,EU,1.256,1
P03374,2026-03-13,PS5,EU,0.799,1
P03375,2026-01-15,PS5,EU,0.758,0
P03376,2026-03-24,PC,NA-East,0.348,0
P03377,2026-01-26,PS5,LATAM,1.085,0
P03378,2026-01-03,PS5,EU,0.774,1
P03379,2026-03-01,PS5,LATAM,1.209,0
P03380,2026-03-29,PS5,NA-West,0.718,0
P03381,2026-02-27,PC,LATAM,0.511,0
P03382,2026-03-26,Xbox,EU,1.216,1
P03383,2026-02-04,PS5,EU,1.313,0
P03384,2026-01-21,PC,LATAM,1.386,0
P03385,2026-02-21,Xbox,NA-West,0.915,1
P03386,2026-02-17,PC,EU,0.28,0
P03387,2026-02-11,PS5,NA-West,1.774,0
P03388,2026-03-17,Xbox,LATAM,0.757,1
P03389,2026-02-01,PC,LATAM,0.456,1
P03390,2026-03-21,PC,NA-East,0.912,0
P03391,2026-01-10,Xbox,NA-East,0.862,0
P03392,2026-03-12,Xbox,NA-East,0.877,1
P03393,2026-03-10,PS5,NA-West,1.006,0
P03394,2026-01-21,PC,NA-West,1.462,1
P03395,2026-01-23,PS5,NA-East,1.068,0
P03396,2026-03-10,PS5,LATAM,1.213,0
P03397,2026-02-08,Xbox,NA-East,1.129,0
P03398,2026-02-03,PS5,EU,0.886,0
P03399,2026-03-28,PC,LATAM,1.623,0
P03400,2026-03-09,Xbox,EU,0.344,0
P03401,2026-02-19,PS5,EU,0.815,0
P03402,2026-01-16,PC,EU,0.537,0
P03403,2026-01-15,PS5,NA-West,0.574,0
P03404,2026-01-25,PC,NA-East,1.122,1
P03405,2026-03-20,PC,EU,0.995,0
P03406,2026-03-07,Xbox,NA-East,1.393,0
P03407,2026-03-20,PS5,EU,0.383,0
P03408,2026-03-09,Xbox,NA-West,1.17,1
P03409,2026-03-12,PS5,LATAM,1.244,0
P03410,2026-03-30,PC,NA-East,0.983,0
P03411,2026-01-26,PC,LATAM,0.995,0
P03412,2026-01-13,PS5,NA-West,1.495,0
P03413,2026-03-09,PC,EU,1.356,0
P03414,2026-01-21,Xbox,NA-West,1.599,0
P03415,2026-03-14,PS5,LATAM,1.014,0
P03416,2026-02-25,PS5,NA-West,1.199,0
P03417,2026-01-23,PC,LATAM,1.613,0
P03418,2026-01-27,Xbox,NA-East,1.089,0
P03419,2026-03-23,Xbox,LATAM,1.373,1
P03420,2026-02-28,PS5,NA-East,1.295,1
P03421,2026-01-10,PC,NA-West,1.191,0
P03422,2026-03-19,Xbox,NA-West,1.301,1
P03423,2026-01-24,PC,LATAM,0.54,0
P03424,2026-03-31,PS5,LATAM,1.858,0
P03425,2026-03-25,Xbox,EU,1.566,0
P03426,2026-01-22,Xbox,NA-East,1.749,0
P03427,2026-02-04,PC,LATAM,1.002,0
P03428,2026-02-22,Xbox,NA-East,1.582,1
P03429,2026-03-17,Xbox,NA-West,0.401,0
P03430,2026-02-08,Xbox,NA-East,0.759,0
P03431,2026-01-20,Xbox,LATAM,0.898,0
P03432,2026-01-22,PC,NA-West,0.75,0
P03433,2026-01-27,Xbox,NA-West,0.851,1
P03434,2026-01-29,Xbox,NA-East,0.582,0
P03435,2026-02-08,Xbox,NA-East,1.349,0
P03436,2026-03-22,PS5,LATAM,0.412,0
P03437,2026-02-08,Xbox,LATAM,1.347,0
P03438,2026-03-13,PS5,EU,1.611,0
P03439,2026-03-05,Xbox,EU,0.99,0
P03440,2026-01-10,Xbox,EU,1.22,0
P03441,2026-03-01,Xbox,EU,1.031,1
P03442,2026-03-16,PS5,EU,0.579,0
P03443,2026-03-10,PC,NA-West,1.285,0
P03444,2026-03-07,PS5,NA-West,1.247,0
P03445,2026-01-05,PS5,NA-East,1.099,0
P03446,2026-02-07,PC,NA-West,0.287,0
P03447,2026-02-02,PC,NA-East,0.896,0
P03448,2026-03-11,Xbox,NA-East,0.796,0
P03449,2026-02-09,PC,LATAM,0.782,0
P03450,2026-01-14,PC,NA-East,0.657,0
P03451,2026-02-27,PC,NA-East,1.185,0
P03452,2026-03-28,Xbox,LATAM,0.804,1
P03453,2026-03-18,PS5,LATAM,0.854,0
P03454,2026-03-13,PS5,EU,0.969,0
P03455,2026-03-14,Xbox,NA-East,1.561,0
P03456,2026-03-09,Xbox,NA-East,0.643,1
P03457,2026-03-22,Xbox,NA-East,1.0,0
P03458,2026-02-04,PS5,NA-West,1.26,0
P03459,2026-01-06,PS5,LATAM,0.78,0
P03460,2026-02-21,PS5,NA-East,1.141,0
P03461,2026-01-17,Xbox,LATAM,1.57,0
P03462,2026-01-18,PC,NA-West,0.853,0
P03463,2026-01-24,PC,NA-West,1.031,0
P03464,2026-03-24,PC,EU,0.798,0
P03465,2026-03-03,PS5,EU,1.242,0
P03466,2026-01-29,PC,NA-West,0.749,0
P03467,2026-02-10,PC,EU,1.659,0
P03468,2026-02-14,Xbox,NA-East,1.042,1
P03469,2026-02-01,PC,NA-East,0.596,0
P03470,2026-03-02,PC,LATAM,1.05,1
P03471,2026-02-24,Xbox,NA-West,1.061,0
P03472,2026-03-13,Xbox,EU,0.774,1
P03473,2026-03-16,PS5,NA-West,0.895,0
P03474,2026-02-10,Xbox,EU,1.139,0
P03475,2026-03-20,PS5,NA-East,1.112,0
P03476,2026-03-23,PC,EU,1.288,0
P03477,2026-02-09,PS5,NA-West,0.969,0
P03478,2026-01-19,Xbox,EU,0.79,1
P03479,2026-03-01,Xbox,LATAM,1.338,1
P03480,2026-02-07,PC,EU,1.273,0
P03481,2026-03-07,PC,NA-West,0.758,0
P03482,2026-01-09,Xbox,NA-West,0.902,0
P03483,2026-01-05,PC,NA-East,0.586,0
P03484,2026-01-23,PC,EU,0.606,0
P03485,2026-02-25,PS5,NA-West,1.214,1
P03486,2026-03-30,Xbox,NA-West,0.893,0
P03487,2026-01-29,Xbox,NA-East,0.37,1
P03488,2026-03-14,Xbox,LATAM,1.215,0
P03489,2026-02-05,Xbox,LATAM,1.279,0
P03490,2026-02-18,PS5,NA-East,1.429,0
P03491,2026-01-29,Xbox,EU,1.088,0
P03492,2026-03-22,PS5,NA-East,1.074,0
P03493,2026-03-15,PC,NA-East,0.927,1
P03494,2026-03-18,Xbox,NA-East,0.623,0
P03495,2026-01-30,PS5,NA-West,1.264,0
P03496,2026-01-11,Xbox,EU,0.652,0
P03497,2026-01-22,Xbox,EU,0.796,0
P03498,2026-03-27,PS5,LATAM,0.71,0
P03499,2026-02-17,PS5,EU,1.329,0
P03500,2026-01-17,Xbox,NA-East,1.543,0
P03501,2026-01-10,Xbox,NA-East,0.568,0
P03502,2026-02-08,Xbox,LATAM,0.778,0
P03503,2026-03-01,Xbox,EU,1.311,0
P03504,2026-02-03,PS5,NA-West,1.57,0
P03505,2026-01-21,Xbox,NA-East,0.655,1
P03506,2026-01-28,Xbox,EU,0.845,0
P03507,2026-03-10,PC,LATAM,1.109,0
P03508,2026-01-11,Xbox,NA-East,0.878,0
P03509,2026-01-03,Xbox,NA-West,0.963,0
P03510,2026-02-26,PS5,NA-West,0.894,0
P03511,2026-02-24,PC,EU,1.413,0
P03512,2026-03-26,PC,LATAM,0.84,0
P03513,2026-01-02,PC,NA-West,1.061,0
P03514,2026-01-03,Xbox,NA-West,0.996,0
P03515,2026-01-11,Xbox,NA-West,1.881,0
P03516,2026-03-02,PS5,EU,0.822,1
P03517,2026-02-24,Xbox,EU,1.118,0
P03518,2026-01-13,PC,EU,1.343,0
P03519,2026-01-18,PC,LATAM,0.831,1
P03520,2026-02-13,Xbox,LATAM,1.568,0
P03521,2026-02-21,PC,EU,1.24,0
P03522,2026-03-18,PS5,NA-West,0.787,0
P03523,2026-01-08,Xbox,EU,0.861,0
P03524,2026-02-25,PS5,LATAM,1.418,0
P03525,2026-01-12,PS5,NA-West,0.594,0
P03526,2026-03-14,PC,NA-East,1.127,0
P03527,2026-02-01,PC,NA-West,0.588,0
P03528,2026-01-31,PC,NA-West,0.782,0
P03529,2026-02-23,PS5,NA-East,1.507,0
P03530,2026-02-01,PS5,EU,0.882,1
P03531,2026-04-01,PC,LATAM,0.943,0
P03532,2026-02-11,Xbox,EU,0.843,0
P03533,2026-02-03,PC,NA-East,1.326,1
P03534,2026-03-13,PC,NA-East,0.819,0
P03535,2026-03-04,Xbox,NA-East,0.679,0
P03536,2026-02-03,Xbox,NA-West,0.828,0
P03537,2026-01-28,Xbox,NA-East,1.41,0
P03538,2026-02-21,Xbox,NA-East,0.963,0
P03539,2026-01-23,PS5,LATAM,0.406,0
P03540,2026-02-10,Xbox,NA-West,1.009,0
P03541,2026-02-12,PC,LATAM,0.281,0
P03542,2026-02-04,PS5,NA-East,1.055,0
P03543,2026-02-19,Xbox,NA-East,1.345,0
P03544,2026-01-27,PC,LATAM,0.502,0
P03545,2026-03-02,Xbox,NA-West,0.456,0
P03546,2026-01-28,PS5,NA-East,0.511,0
P03547,2026-01-13,PC,NA-East,1.005,0
P03548,2026-02-14,PS5,NA-East,1.229,1
P03549,2026-01-17,PC,NA-East,0.743,0
P03550,2026-01-09,PC,NA-East,0.88,0
P03551,2026-03-25,PC,EU,0.759,0
P03552,2026-01-09,PS5,EU,1.544,1
P03553,2026-01-28,PC,NA-East,1.181,1
P03554,2026-03-03,Xbox,NA-West,0.934,0
P03555,2026-02-05,Xbox,LATAM,0.623,0
P03556,2026-02-19,Xbox,LATAM,1.697,0
P03557,2026-01-23,PS5,NA-West,0.241,1
P03558,2026-01-02,Xbox,NA-West,0.931,1
P03559,2026-01-13,PC,NA-East,1.512,1
P03560,2026-02-18,PS5,NA-West,0.842,1
P03561,2026-01-02,Xbox,NA-West,1.209,1
P03562,2026-01-20,PS5,NA-West,1.016,0
P03563,2026-02-23,PS5,NA-West,0.976,0
P03564,2026-03-11,PS5,LATAM,0.957,0
P03565,2026-01-04,PC,EU,1.38,0
P03566,2026-03-14,PS5,NA-West,1.078,0
P03567,2026-01-12,Xbox,LATAM,1.226,1
P03568,2026-01-12,PS5,NA-East,1.338,0
P03569,2026-03-02,PS5,NA-West,1.382,0
P03570,2026-01-04,Xbox,EU,1.09,0
P03571,2026-01-15,PC,NA-East,1.17,0
P03572,2026-01-01,PS5,NA-East,0.713,0
P03573,2026-01-19,PS5,NA-West,1.268,0
P03574,2026-01-19,PC,EU,1.294,1
P03575,2026-03-17,Xbox,NA-East,0.982,0
P03576,2026-02-09,PS5,NA-West,0.981,0
P03577,2026-01-03,Xbox,EU,1.058,0
P03578,2026-01-29,PC,LATAM,1.349,0
P03579,2026-02-08,Xbox,NA-West,0.986,0
P03580,2026-02-14,Xbox,EU,1.154,0
P03581,2026-01-05,Xbox,NA-East,1.113,0
P03582,2026-03-10,PC,LATAM,0.414,0
P03583,2026-02-21,Xbox,LATAM,1.545,0
P03584,2026-03-13,Xbox,LATAM,0.353,1
P03585,2026-03-01,PC,EU,0.912,0
P03586,2026-02-03,PS5,NA-East,1.576,0
P03587,2026-01-15,Xbox,NA-West,0.634,0
P03588,2026-02-08,Xbox,NA-West,1.343,0
P03589,2026-03-22,PS5,NA-West,1.161,0
P03590,2026-02-04,PC,NA-West,0.723,1
P03591,2026-03-15,PS5,LATAM,1.351,0
P03592,2026-01-02,PC,LATAM,1.604,1
P03593,2026-01-19,PS5,NA-East,1.22,0
P03594,2026-01-28,Xbox,LATAM,1.071,0
P03595,2026-02-07,PS5,NA-West,0.956,0
P03596,2026-03-20,Xbox,NA-East,1.422,1
P03597,2026-01-16,Xbox,NA-East,0.979,0
P03598,2026-03-22,Xbox,LATAM,1.148,1
P03599,2026-02-28,Xbox,LATAM,0.977,0
P03600,2026-03-21,Xbox,EU,1.045,0
P03601,2026-01-11,Xbox,LATAM,1.658,0
P03602,2026-02-03,PC,EU,0.923,0
P03603,2026-02-01,Xbox,NA-West,0.325,0
P03604,2026-01-11,PC,EU,1.385,0
P03605,2026-03-19,PS5,EU,0.684,0
P03606,2026-03-15,PC,NA-West,1.293,0
P03607,2026-03-27,PS5,NA-West,1.331,0
P03608,2026-02-22,Xbox,EU,1.303,0
P03609,2026-04-01,PS5,NA-West,0.948,0
P03610,2026-01-13,Xbox,NA-East,1.178,0
P03611,2026-04-01,Xbox,NA-West,1.096,0
P03612,2026-03-25,PS5,NA-East,1.065,1
P03613,2026-02-20,Xbox,NA-East,1.273,0
P03614,2026-03-30,PC,EU,0.914,0
P03615,2026-01-25,PC,EU,0.825,0
P03616,2026-01-03,Xbox,NA-East,1.149,0
P03617,2026-03-13,PS5,NA-East,1.422,0
P03618,2026-03-29,PC,EU,0.884,0
